slug,query,clicks,impressions,ctr,position,expected_ctr,expected_clicks,delta_clicks,ctr_index
kinder-obsorge,kind will nicht zum vater wegen neuer freundin,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,kinder aufteilen nach trennung,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,kindesunterhalt 2 kinder,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,kindesunterhalt für 2 kinder,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,kindeswohlgefährdung durch wechselnde partner,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,kosten kind bis 18 österreich,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,maximaler kindesunterhalt,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,maximaler unterhalt kind,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,mobbing in der familie,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,muss ich vater mit kind telefonieren lassen,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,muss kind beim vater übernachten wenn es nicht will,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,muss man bei einer scheidung unterhalt zahlen,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,mutter kind kur mit 2 kindern,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,mutter tochter konflikt im erwachsenenalter,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,mutter überfordert mit kind was tun,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,mutter-kind-kur für adhs kinder,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,mutter-tochter konflikt im erwachsenenalter,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,nach trennung noch zusammen wohnen,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,nach trennung weiter zusammen wohnen,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,narzisstischer ex partner und gemeinsames kind,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,obergrenze kindesunterhalt,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,papa wochenende bis zu welchem alter,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,pflichten einer mutter,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,probleme mit jugendamt wer hilft österreich,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,rechtsberatung scheidung kostenlos österreich,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,rechtsberatung trennung mit kind,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,scheidung aber wie,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,scheidung einreichen wie geht das,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,scheidung in deutschland mit kinder,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,scheidung mit behindertem kind,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,scheidung mit kind was beachten,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,scheidungshilfe für frauen,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,sich scheiden lassen,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,sorgerechtsstreitigkeiten,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,trennung auszug was beachten österreich,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,trennung bei gemeinsamen sorgerecht,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,trennung mit 2 kindern finanziell,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,trennung mit kind was tun,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,trennung nach 15 jahren und 2 kindern,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,trennung nach 20 jahren,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,unterschied erziehungsberechtigt und sorgeberechtigt,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,vater bricht kontakt zum kind ab,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,vater verlässt familie wegen anderer frau,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,vom ehemann trennen mit kind,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,wann dürfen kinder entscheiden wo sie wohnen,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,wann kann das jugendamt das kind wegnehmen,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,was bedeutet gemeinsame obsorge,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,was bedeutet geteiltes sorgerecht,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,was ist bei einer trennung mit kind zu beachten,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,was muss man bei einer trennung mit kindern beachten,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,was tun bei einer trennung mit kindern,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,was tun bei scheidung,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,was tun wenn alimente nicht bezahlt werden,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,was tun wenn kind nicht zum vater will,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,wenn die eigenen kinder sich scheiden lassen,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,wie kann man sich scheiden lassen,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,wie teuer ist eine scheidung mit kindern,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,wieviel unterhalt für kinder,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,wo kann man sich scheiden lassen,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,wohlverhaltensgebot,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,überraschungsei ab welchem alter,0,2,0.0,1.0,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,familiengerichtshilfe,0,2,0.0,1.5,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,gemeinsame obsorge österreich,0,2,0.0,1.5,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,trennung mit kleinkind 1 jahr,0,2,0.0,1.5,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,trennung scheidung beratung,0,2,0.0,1.5,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,trennung und scheidungsberatung,0,2,0.0,1.5,0.869221651521138,0.01738443303042276,-0.01738443303042276,0.0
kinder-obsorge,alleinerziehender,0,2,0.0,2.0,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
kinder-obsorge,geteiltes sorgerecht kind will nicht zum vater,0,2,0.0,2.0,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
kinder-obsorge,hilfe für scheidungskinder,0,2,0.0,2.0,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
kinder-obsorge,kind,0,2,0.0,2.0,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
kinder-obsorge,kind will zum vater ziehen mutter weigert sich,0,2,0.0,2.0,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
kinder-obsorge,kind zieht zum vater was ist zu beachten,0,2,0.0,2.0,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
kinder-obsorge,mit wie vielen jahren darf man ausziehen,0,2,0.0,2.0,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
kinder-obsorge,pflichten eines vaters österreich,0,2,0.0,2.0,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
kinder-obsorge,scheidung mit 3 kindern und haus,0,2,0.0,2.0,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
kinder-obsorge,trennung mit kindern und haus nicht verheiratet,0,2,0.0,2.0,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
kinder-obsorge,trennung mit kindern wer muss ausziehen,0,2,0.0,2.0,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
kinder-obsorge,umgangsrecht,0,2,0.0,2.0,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
kinder-obsorge,wie viel unterhalt muss man für 2 kinder zahlen,0,2,0.0,2.0,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
kinder-obsorge,anonyme meldung jugendamt,0,2,0.0,2.5,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
kinder-obsorge,trennung während schwangerschaft mit zweitem kind,0,2,0.0,2.5,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
kinder-obsorge,vollmacht geteiltes sorgerecht,0,2,0.0,2.5,1.6928055763007221,0.03385611152601444,-0.03385611152601444,0.0
kinder-obsorge,ab wann kann ein kind entscheiden wo es leben will,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,alimente rechner,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,alleiniges sorgerecht beantragen,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,begleiteter umgang kind weigert sich,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,gemeinsames sorgerecht bei trennung unverheiratet,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,gesetz bis 25 zu hause wohnen,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,grosseltern recht auf enkelkinder,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,jugendamt nimmt kinder weg,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,kontaktrecht nicht eingehalten,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,kontaktrecht österreich ausmaß,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,sorgepflicht,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,sorgepflichtig,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,umgangsrecht 3 jähriges kind urteile,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,umgangsregelung jugendamt,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,unterhalt ohne jugendamt regeln,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,wann dürfen kinder entscheiden zu welchem elternteil sie wollen,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,wann kann jugendamt kinder wegnehmen,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,was darf das jugendamt und was nicht österreich,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,was passiert wenn man beim jugendamt gemeldet wird,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,wechselmodell kinder,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,wechselmodell unterhalt,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,wie oft haben großeltern das recht ihr enkelkind zu sehen österreich,0,2,0.0,3.0,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,12 jähriges kind will nicht zum vater,0,2,0.0,3.5,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,bei scheidung wer bekommt die kinder,0,2,0.0,3.5,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,elternberatung bei scheidung,0,2,0.0,3.5,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,familiengericht,0,2,0.0,3.5,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,geteilte obsorge österreich,0,2,0.0,3.5,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,scheidung 2 kinder,0,2,0.0,3.5,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,scheidungsfolgenvereinbarung österreich,0,2,0.0,3.5,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,wechselmodell,0,2,0.0,3.5,1.959885386819484,0.039197707736389684,-0.039197707736389684,0.0
kinder-obsorge,ab wieviel jahren können kinder entscheiden wo sie leben wollen,0,2,0.0,4.0,3.721754541426672,0.07443509082853345,-0.07443509082853345,0.0
kinder-obsorge,erziehung,0,2,0.0,4.0,3.721754541426672,0.07443509082853345,-0.07443509082853345,0.0
kinder-obsorge,obsorgeantrag österreich,0,2,0.0,4.0,3.721754541426672,0.07443509082853345,-0.07443509082853345,0.0
kinder-obsorge,sorgerecht kinder scheidung,0,2,0.0,4.0,3.721754541426672,0.07443509082853345,-0.07443509082853345,0.0
kinder-obsorge,umgangsrecht bei krankheit des vaters,0,2,0.0,4.0,3.721754541426672,0.07443509082853345,-0.07443509082853345,0.0
kinder-obsorge,ab wann darf ein kind bestimmen wo es leben will,0,2,0.0,4.5,3.721754541426672,0.07443509082853345,-0.07443509082853345,0.0
kinder-obsorge,bei einer trennung wer bekommt die kinder,0,2,0.0,4.5,3.721754541426672,0.07443509082853345,-0.07443509082853345,0.0
kinder-obsorge,bei trennung wer bekommt die kinder,0,2,0.0,4.5,3.721754541426672,0.07443509082853345,-0.07443509082853345,0.0
kinder-obsorge,kontaktrecht formular österreich,0,2,0.0,4.5,3.721754541426672,0.07443509082853345,-0.07443509082853345,0.0
kinder-obsorge,ab wann kann ein kind entscheiden bei welchem elternteil es leben will,0,2,0.0,5.5,4.065867692405506,0.08131735384811012,-0.08131735384811012,0.0
kinder-obsorge,getrennt lebende eltern gemeinsames sorgerecht,0,2,0.0,5.5,4.065867692405506,0.08131735384811012,-0.08131735384811012,0.0
kinder-obsorge,trennung sorgerecht kinder,0,2,0.0,5.5,4.065867692405506,0.08131735384811012,-0.08131735384811012,0.0
kinder-obsorge,wenn eltern sich trennen wer bekommt das kind,0,2,0.0,5.5,4.065867692405506,0.08131735384811012,-0.08131735384811012,0.0
kinder-obsorge,wie oft muss ein vater sein kind nehmen,0,2,0.0,5.5,4.065867692405506,0.08131735384811012,-0.08131735384811012,0.0
kinder-obsorge,ab wann kann ein kind selber entscheiden wo es lebt,0,2,0.0,6.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
kinder-obsorge,ab wann können kinder entscheidungen treffen,0,2,0.0,6.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
kinder-obsorge,ab wieviel jahren darf ein kind entscheiden bei welchem elternteil,0,2,0.0,6.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
kinder-obsorge,in welchem alter kann ein kind entscheiden wo es leben möchte,0,2,0.0,6.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
kinder-obsorge,kann ein 12 jähriges kind entscheiden wo es leben möchte,0,2,0.0,6.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
kinder-obsorge,rechte alleinerziehende mutter gegenüber vater,0,2,0.0,6.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
kinder-obsorge,regelung kinder nach trennung,0,2,0.0,6.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
kinder-obsorge,scheiden von kindern,0,2,0.0,6.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
kinder-obsorge,sorgerecht teilen nach trennung,0,2,0.0,6.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
kinder-obsorge,ab wie vielen jahren dürfen kinder entscheiden bei welchem elternteil,0,2,0.0,6.5,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
kinder-obsorge,kann ein kind entscheiden bei welchem elternteil es leben will,0,2,0.0,6.5,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
kinder-obsorge,kontaktrecht,0,2,0.0,6.5,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
kinder-obsorge,können kinder entscheiden bei welchem elternteil sie leben wollen,0,2,0.0,6.5,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
kinder-obsorge,scheidung mit kindern und haus,0,2,0.0,6.5,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
kinder-obsorge,trennung kinder aufteilen,0,2,0.0,6.5,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
kinder-obsorge,ab wann darf das kind entscheiden wo es leben möchte,0,2,0.0,7.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
kinder-obsorge,gemeinsames sorgerecht österreich rechte pflichten,0,2,0.0,7.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
kinder-obsorge,sorgerecht unverheiratet trennung,0,2,0.0,7.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
kinder-obsorge,vaterrechte ohne sorgerecht,0,2,0.0,7.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
kinder-obsorge,wer muss die kinder bei trennung abholen und bringen,0,2,0.0,7.0,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
kinder-obsorge,scheidung mit kind was steht mir zu,0,2,0.0,7.5,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
kinder-obsorge,wer bekommt das sorgerecht bei trennung,0,2,0.0,7.5,1.1879559337117893,0.023759118674235788,-0.023759118674235788,0.0
